r_m,z_m,phi_V,ne_m3,ni_m3
0.00313,0.10208,4.1747e+0,4.4729e+10,1.6940e+10
0.00521,0.10208,4.1714e+0,6.8132e+10,3.3359e+11
0.00729,0.10208,4.1474e+0,9.9249e+10,1.4786e+11
0.00937,0.10208,4.1211e+0,8.8413e+10,9.2922e+10
0.01146,0.10208,4.0968e+0,1.2386e+11,1.2024e+11
0.01354,0.10208,4.0760e+0,1.1303e+11,3.7370e+11
0.01563,0.10208,4.0403e+0,1.6228e+11,2.3069e+11
0.01771,0.10208,4.0022e+0,1.9074e+11,2.1682e+11
0.01979,0.10208,3.9625e+0,2.0326e+11,1.2685e+11
0.02187,0.10208,3.9259e+0,2.1867e+11,2.2556e+11
0.02396,0.10208,3.8878e+0,1.8160e+11,2.9154e+11
0.02604,0.10208,3.8426e+0,2.0891e+11,2.9520e+11
0.02813,0.10208,3.7920e+0,2.1570e+11,1.9617e+11
0.03021,0.10208,3.7422e+0,2.4095e+11,2.0966e+11
0.03229,0.10208,3.6925e+0,2.8753e+11,2.0590e+11
0.03438,0.10208,3.6457e+0,2.4857e+11,2.0425e+11
0.03646,0.10208,3.6002e+0,2.8843e+11,3.1508e+11
0.03854,0.10208,3.5540e+0,3.2216e+11,3.9349e+11
0.04063,0.10208,3.5043e+0,3.2206e+11,3.5527e+11
0.04271,0.10208,3.4518e+0,3.0482e+11,4.1263e+11
0.04479,0.10208,3.3900e+0,2.9453e+11,3.8084e+11
0.04688,0.10208,3.3219e+0,2.8233e+11,3.9025e+11
0.04896,0.10208,3.2457e+0,2.6678e+11,3.3051e+11
0.05104,0.10208,3.1636e+0,3.1566e+11,2.5525e+11
0.05312,0.10208,3.0844e+0,2.8749e+11,2.5210e+11
0.05521,0.10208,3.0060e+0,2.8663e+11,3.1770e+11
0.05729,0.10208,2.9242e+0,2.7849e+11,3.8264e+11
0.05937,0.10208,2.8345e+0,3.1804e+11,3.1121e+11
0.06146,0.10208,2.7462e+0,3.2141e+11,2.7999e+11
0.06354,0.10208,2.6621e+0,2.8099e+11,3.1681e+11
0.06563,0.10208,2.5764e+0,3.0518e+11,4.0875e+11
0.06771,0.10208,2.4846e+0,2.5351e+11,3.6861e+11
0.06979,0.10208,2.3858e+0,2.2457e+11,3.4924e+11
0.07187,0.10208,2.2796e+0,2.7686e+11,3.4743e+11
0.07396,0.10208,2.1714e+0,3.1360e+11,4.6574e+11
0.07604,0.10208,2.0566e+0,2.4609e+11,3.9267e+11
0.07813,0.10208,1.9363e+0,2.2486e+11,4.2471e+11
0.08021,0.10208,1.8077e+0,2.1884e+11,4.6055e+11
0.08229,0.10208,1.6681e+0,1.8687e+11,4.0351e+11
0.08438,0.10208,1.5182e+0,1.6930e+11,3.6255e+11
0.08646,0.10208,1.3589e+0,1.5706e+11,3.3823e+11
0.08854,0.10208,1.1901e+0,1.1340e+11,3.3113e+11
0.09062,0.10208,1.0086e+0,3.6442e+10,2.8363e+11
0.09271,0.10208,8.1135e-1,3.2124e+9,2.4397e+11
0.09479,0.10208,5.9879e-1,6.9865e+8,2.5923e+11
0.09688,0.10208,3.6994e-1,1.7491e+8,2.3031e+11
0.09896,0.10208,1.2737e-1,3.4902e+7,2.1630e+11
0.00104,0.10625,4.1972e+0,2.2142e+10,0.0000e+0
0.00313,0.10625,4.1961e+0,5.3675e+10,9.2016e+10
0.00521,0.10625,4.1885e+0,8.6220e+10,1.5987e+11
0.00729,0.10625,4.1731e+0,8.7370e+10,1.9035e+11
0.00937,0.10625,4.1520e+0,8.2548e+10,1.5629e+11
0.01146,0.10625,4.1285e+0,1.1693e+11,1.4650e+11
0.01354,0.10625,4.1054e+0,1.1530e+11,1.4050e+11
0.01563,0.10625,4.0824e+0,1.7970e+11,3.6961e+11
0.01771,0.10625,4.0524e+0,2.0353e+11,4.4099e+11
0.01979,0.10625,4.0154e+0,1.9615e+11,4.3077e+11
0.02187,0.10625,3.9723e+0,2.1720e+11,3.9560e+11
0.02396,0.10625,3.9257e+0,1.8589e+11,2.9231e+11
0.02604,0.10625,3.8783e+0,2.1051e+11,3.2897e+11
0.02813,0.10625,3.8295e+0,2.2668e+11,3.2736e+11
0.03021,0.10625,3.7806e+0,2.5159e+11,2.8501e+11
0.03229,0.10625,3.7344e+0,2.8194e+11,3.4116e+11
0.03438,0.10625,3.6896e+0,2.4821e+11,4.9970e+11
0.03646,0.10625,3.6330e+0,2.8555e+11,2.5785e+11
0.03854,0.10625,3.5825e+0,3.1897e+11,3.0382e+11
0.04063,0.10625,3.5363e+0,3.2685e+11,4.9037e+11
0.04271,0.10625,3.4828e+0,3.1411e+11,5.4580e+11
0.04479,0.10625,3.4176e+0,3.0695e+11,4.0697e+11
0.04688,0.10625,3.3491e+0,2.9352e+11,4.5494e+11
0.04896,0.10625,3.2732e+0,2.6903e+11,4.4990e+11
0.05104,0.10625,3.1892e+0,3.1507e+11,3.2611e+11
0.05312,0.10625,3.1092e+0,2.9189e+11,3.3923e+11
0.05521,0.10625,3.0292e+0,2.9416e+11,3.8437e+11
0.05729,0.10625,2.9447e+0,2.8562e+11,3.4658e+11
0.05937,0.10625,2.8560e+0,3.2058e+11,2.9269e+11
0.06146,0.10625,2.7688e+0,3.2465e+11,2.7429e+11
0.06354,0.10625,2.6852e+0,2.7528e+11,3.1739e+11
0.06563,0.10625,2.5992e+0,3.0298e+11,4.0069e+11
0.06771,0.10625,2.5080e+0,2.5351e+11,4.1344e+11
0.06979,0.10625,2.4080e+0,2.2619e+11,3.8838e+11
0.07187,0.10625,2.2996e+0,2.8007e+11,3.8157e+11
0.07396,0.10625,2.1885e+0,3.0906e+11,4.4241e+11
0.07604,0.10625,2.0731e+0,2.3820e+11,4.2861e+11
0.07813,0.10625,1.9493e+0,2.2058e+11,3.9018e+11
0.08021,0.10625,1.8174e+0,2.1533e+11,3.5972e+11
0.08229,0.10625,1.6780e+0,1.8679e+11,3.8346e+11
0.08438,0.10625,1.5270e+0,1.7531e+11,3.4263e+11
0.08646,0.10625,1.3667e+0,1.5731e+11,3.2820e+11
0.08854,0.10625,1.1970e+0,1.1521e+11,3.3693e+11
0.09062,0.10625,1.0141e+0,3.5240e+10,2.8484e+11
0.09271,0.10625,8.1540e-1,2.8834e+9,2.4640e+11
0.09479,0.10625,6.0138e-1,4.9204e+8,2.5306e+11
0.09688,0.10625,3.7149e-1,1.2536e+8,2.3251e+11
0.09896,0.10625,1.2775e-1,3.5728e+6,2.1253e+11
0.00104,0.11042,4.2347e+0,2.1025e+10,0.0000e+0
0.00313,0.11042,4.2427e+0,4.6905e+10,5.3207e+11
0.00521,0.11042,4.2324e+0,6.8107e+10,5.2094e+11
0.00729,0.11042,4.2102e+0,7.7630e+10,2.8688e+11
0.00937,0.11042,4.1890e+0,8.1255e+10,2.5097e+11
0.01146,0.11042,4.1668e+0,1.0274e+11,3.0256e+11
0.01354,0.11042,4.1403e+0,1.1423e+11,3.5008e+11
0.01563,0.11042,4.1065e+0,1.7589e+11,3.0596e+11
0.01771,0.11042,4.0723e+0,2.0973e+11,3.4763e+11
0.01979,0.11042,4.0355e+0,2.0057e+11,3.4070e+11
0.02187,0.11042,3.9943e+0,2.1849e+11,3.3851e+11
0.02396,0.11042,3.9492e+0,1.9385e+11,3.3142e+11
0.02604,0.11042,3.8979e+0,2.1652e+11,2.0908e+11
0.02813,0.11042,3.8505e+0,2.3655e+11,1.7664e+11
0.03021,0.11042,3.8105e+0,2.5771e+11,4.0986e+11
0.03229,0.11042,3.7643e+0,2.7951e+11,4.3704e+11
0.03438,0.11042,3.7136e+0,2.5406e+11,3.4748e+11
0.03646,0.11042,3.6621e+0,2.9703e+11,4.1281e+11
0.03854,0.11042,3.6091e+0,3.3998e+11,4.2413e+11
0.04063,0.11042,3.5565e+0,3.2654e+11,4.7693e+11
0.04271,0.11042,3.4991e+0,3.1125e+11,4.2516e+11
0.04479,0.11042,3.4394e+0,3.1071e+11,5.7408e+11
0.04688,0.11042,3.3680e+0,2.9772e+11,4.8734e+11
0.04896,0.11042,3.2901e+0,2.7593e+11,4.0252e+11
0.05104,0.11042,3.2091e+0,3.2175e+11,3.5430e+11
0.05312,0.11042,3.1318e+0,2.9711e+11,3.8629e+11
0.05521,0.11042,3.0538e+0,2.9758e+11,3.7057e+11
0.05729,0.11042,2.9760e+0,2.8789e+11,4.6069e+11
0.05937,0.11042,2.8923e+0,3.2439e+11,4.8461e+11
0.06146,0.11042,2.8048e+0,3.3201e+11,4.6303e+11
0.06354,0.11042,2.7155e+0,2.7347e+11,3.9912e+11
0.06563,0.11042,2.6232e+0,2.9643e+11,3.9938e+11
0.06771,0.11042,2.5282e+0,2.5617e+11,4.2012e+11
0.06979,0.11042,2.4249e+0,2.3500e+11,4.0407e+11
0.07187,0.11042,2.3117e+0,2.7685e+11,3.7005e+11
0.07396,0.11042,2.1932e+0,3.1081e+11,3.0319e+11
0.07604,0.11042,2.0764e+0,2.3957e+11,3.0922e+11
0.07813,0.11042,1.9554e+0,2.1822e+11,3.6040e+11
0.08021,0.11042,1.8258e+0,2.1683e+11,3.6801e+11
0.08229,0.11042,1.6872e+0,1.9813e+11,3.9688e+11
0.08438,0.11042,1.5358e+0,1.7792e+11,3.4173e+11
0.08646,0.11042,1.3740e+0,1.6568e+11,2.9391e+11
0.08854,0.11042,1.2042e+0,1.2498e+11,3.1895e+11
0.09062,0.11042,1.0215e+0,3.7245e+10,2.7822e+11
0.09271,0.11042,8.2289e-1,3.0461e+9,2.6498e+11
0.09479,0.11042,6.0758e-1,4.9424e+8,2.6973e+11
0.09688,0.11042,3.7581e-1,1.2683e+8,2.5052e+11
0.09896,0.11042,1.2949e-1,1.5616e+7,2.2876e+11
0.00104,0.11458,4.2150e+0,2.0024e+10,0.0000e+0
0.00313,0.11458,4.2127e+0,4.7084e+10,5.9118e+3
0.00521,0.11458,4.2080e+0,6.7251e+10,1.8359e+10
0.00729,0.11458,4.2021e+0,7.5249e+10,5.7883e+10
0.00937,0.11458,4.1961e+0,8.5645e+10,2.9300e+11
0.01146,0.11458,4.1771e+0,1.0495e+11,2.7945e+11
0.01354,0.11458,4.1484e+0,1.1846e+11,2.6229e+11
0.01563,0.11458,4.1101e+0,1.7576e+11,1.1038e+11
0.01771,0.11458,4.0760e+0,2.0488e+11,1.3637e+11
0.01979,0.11458,4.0453e+0,2.0029e+11,2.6762e+11
0.02187,0.11458,4.0102e+0,2.1438e+11,3.0558e+11
0.02396,0.11458,3.9716e+0,1.8242e+11,4.4371e+11
0.02604,0.11458,3.9198e+0,2.2044e+11,2.2233e+11
0.02813,0.11458,3.8741e+0,2.4811e+11,3.2658e+11
0.03021,0.11458,3.8288e+0,2.6338e+11,4.4161e+11
0.03229,0.11458,3.7754e+0,2.6857e+11,2.7654e+11
0.03438,0.11458,3.7240e+0,2.6127e+11,2.7458e+11
0.03646,0.11458,3.6731e+0,2.9470e+11,3.6963e+11
0.03854,0.11458,3.6187e+0,3.3089e+11,4.2360e+11
0.04063,0.11458,3.5603e+0,3.2109e+11,3.6745e+11
0.04271,0.11458,3.5003e+0,3.0794e+11,3.4954e+11
0.04479,0.11458,3.4373e+0,3.0741e+11,4.0775e+11
0.04688,0.11458,3.3666e+0,2.9345e+11,3.3482e+11
0.04896,0.11458,3.2930e+0,2.7895e+11,3.2043e+11
0.05104,0.11458,3.2165e+0,3.3191e+11,3.2745e+11
0.05312,0.11458,3.1416e+0,2.9883e+11,3.2490e+11
0.05521,0.11458,3.0665e+0,2.9360e+11,3.6791e+11
0.05729,0.11458,2.9882e+0,2.8674e+11,3.8843e+11
0.05937,0.11458,2.9055e+0,3.3688e+11,4.4875e+11
0.06146,0.11458,2.8184e+0,3.4575e+11,4.1252e+11
0.06354,0.11458,2.7306e+0,2.7794e+11,3.9750e+11
0.06563,0.11458,2.6378e+0,2.9870e+11,3.8303e+11
0.06771,0.11458,2.5422e+0,2.6149e+11,3.6376e+11
0.06979,0.11458,2.4415e+0,2.4274e+11,4.3929e+11
0.07187,0.11458,2.3288e+0,2.8010e+11,4.2654e+11
0.07396,0.11458,2.2073e+0,3.1195e+11,3.0405e+11
0.07604,0.11458,2.0872e+0,2.4604e+11,2.6913e+11
0.07813,0.11458,1.9648e+0,2.2753e+11,3.0843e+11
0.08021,0.11458,1.8365e+0,2.2537e+11,3.7571e+11
0.08229,0.11458,1.6996e+0,1.9785e+11,4.2032e+11
0.08438,0.11458,1.5505e+0,1.8466e+11,4.3105e+11
0.08646,0.11458,1.3891e+0,1.6945e+11,3.7930e+11
0.08854,0.11458,1.2185e+0,1.2933e+11,3.9820e+11
0.09062,0.11458,1.0344e+0,3.6888e+10,3.4494e+11
0.09271,0.11458,8.3344e-1,2.8475e+9,3.1703e+11
0.09479,0.11458,6.1476e-1,5.3831e+8,2.8283e+11
0.09688,0.11458,3.8021e-1,1.5899e+8,2.5943e+11
0.09896,0.11458,1.3125e-1,2.5562e+7,2.4505e+11
0.00104,0.11875,4.2194e+0,2.4064e+10,0.0000e+0
0.00313,0.11875,4.2168e+0,5.5955e+10,0.0000e+0
0.00521,0.11875,4.2124e+0,7.3966e+10,3.3109e+7
0.00729,0.11875,4.2067e+0,7.5669e+10,7.6328e+8
0.00937,0.11875,4.2010e+0,8.9838e+10,1.1972e+11
0.01146,0.11875,4.1884e+0,1.1011e+11,1.3826e+11
0.01354,0.11875,4.1708e+0,1.1905e+11,3.3120e+11
0.01563,0.11875,4.1366e+0,1.6866e+11,1.7817e+11
0.01771,0.11875,4.1024e+0,2.0136e+11,2.4036e+11
0.01979,0.11875,4.0660e+0,2.0323e+11,2.4484e+11
0.02187,0.11875,4.0253e+0,2.1102e+11,2.4962e+11
0.02396,0.11875,3.9805e+0,1.8318e+11,1.8494e+11
0.02604,0.11875,3.9326e+0,2.2314e+11,1.9646e+11
0.02813,0.11875,3.8846e+0,2.4635e+11,2.1207e+11
0.03021,0.11875,3.8373e+0,2.6966e+11,2.5684e+11
0.03229,0.11875,3.7893e+0,2.7628e+11,2.7274e+11
0.03438,0.11875,3.7405e+0,2.7502e+11,3.2886e+11
0.03646,0.11875,3.6870e+0,3.0224e+11,3.7906e+11
0.03854,0.11875,3.6270e+0,3.2434e+11,2.9842e+11
0.04063,0.11875,3.5685e+0,3.1855e+11,2.9599e+11
0.04271,0.11875,3.5117e+0,3.0723e+11,4.2462e+11
0.04479,0.11875,3.4474e+0,3.0023e+11,3.9798e+11
0.04688,0.11875,3.3768e+0,2.9499e+11,2.9567e+11
0.04896,0.11875,3.3075e+0,2.7156e+11,4.1066e+11
0.05104,0.11875,3.2309e+0,3.3590e+11,3.5580e+11
0.05312,0.11875,3.1561e+0,3.0114e+11,3.6048e+11
0.05521,0.11875,3.0801e+0,2.9145e+11,4.0454e+11
0.05729,0.11875,2.9980e+0,2.8737e+11,3.4068e+11
0.05937,0.11875,2.9127e+0,3.4833e+11,3.6945e+11
0.06146,0.11875,2.8258e+0,3.4821e+11,3.4003e+11
0.06354,0.11875,2.7398e+0,2.7998e+11,3.5160e+11
0.06563,0.11875,2.6492e+0,3.0917e+11,3.5519e+11
0.06771,0.11875,2.5565e+0,2.6270e+11,3.7171e+11
0.06979,0.11875,2.4573e+0,2.4333e+11,4.0657e+11
0.07187,0.11875,2.3483e+0,2.8453e+11,4.3560e+11
0.07396,0.11875,2.2322e+0,3.2029e+11,4.4489e+11
0.07604,0.11875,2.1131e+0,2.5444e+11,4.7041e+11
0.07813,0.11875,1.9854e+0,2.2929e+11,4.3380e+11
0.08021,0.11875,1.8488e+0,2.3137e+11,3.9010e+11
0.08229,0.11875,1.7050e+0,1.9348e+11,3.4584e+11
0.08438,0.11875,1.5525e+0,1.8595e+11,3.3296e+11
0.08646,0.11875,1.3906e+0,1.7018e+11,3.1706e+11
0.08854,0.11875,1.2194e+0,1.3072e+11,3.2234e+11
0.09062,0.11875,1.0358e+0,3.8980e+10,2.9329e+11
0.09271,0.11875,8.3497e-1,2.8887e+9,2.6646e+11
0.09479,0.11875,6.1670e-1,6.1840e+8,2.6915e+11
0.09688,0.11875,3.8152e-1,2.7919e+8,2.4584e+11
0.09896,0.11875,1.3181e-1,7.6789e+7,2.4502e+11
0.00104,0.12292,4.2519e+0,2.9092e+10,5.0463e+9
0.00313,0.12292,4.2549e+0,5.8584e+10,1.7976e+11
0.00521,0.12292,4.2534e+0,8.5320e+10,3.3868e+11
0.00729,0.12292,4.2416e+0,8.4491e+10,1.3550e+11
0.00937,0.12292,4.2319e+0,9.5676e+10,1.1262e+11
0.01146,0.12292,4.2222e+0,1.0395e+11,1.6318e+11
0.01354,0.12292,4.2085e+0,1.1658e+11,3.7532e+11
0.01563,0.12292,4.1788e+0,1.7204e+11,3.2580e+11
0.01771,0.12292,4.1422e+0,2.0681e+11,2.3745e+11
0.01979,0.12292,4.1066e+0,2.0850e+11,3.9362e+11
0.02187,0.12292,4.0608e+0,2.1586e+11,2.4371e+11
0.02396,0.12292,4.0176e+0,1.8646e+11,3.4288e+11
0.02604,0.12292,3.9697e+0,2.2463e+11,4.0591e+11
0.02813,0.12292,3.9171e+0,2.3702e+11,3.4013e+11
0.03021,0.12292,3.8656e+0,2.7053e+11,3.1137e+11
0.03229,0.12292,3.8196e+0,2.8680e+11,4.2641e+11
0.03438,0.12292,3.7719e+0,2.7185e+11,5.0791e+11
0.03646,0.12292,3.7154e+0,3.0593e+11,5.2561e+11
0.03854,0.12292,3.6501e+0,3.3343e+11,3.4690e+11
0.04063,0.12292,3.5889e+0,3.3000e+11,3.7838e+11
0.04271,0.12292,3.5283e+0,3.2239e+11,4.1258e+11
0.04479,0.12292,3.4644e+0,3.1101e+11,4.4166e+11
0.04688,0.12292,3.3937e+0,2.9891e+11,3.5752e+11
0.04896,0.12292,3.3203e+0,2.7922e+11,3.3166e+11
0.05104,0.12292,3.2435e+0,3.4257e+11,3.2678e+11
0.05312,0.12292,3.1691e+0,3.0709e+11,3.1514e+11
0.05521,0.12292,3.0948e+0,2.8988e+11,3.7489e+11
0.05729,0.12292,3.0156e+0,2.8484e+11,3.8003e+11
0.05937,0.12292,2.9320e+0,3.4597e+11,4.6430e+11
0.06146,0.12292,2.8439e+0,3.3725e+11,3.9397e+11
0.06354,0.12292,2.7563e+0,2.8753e+11,3.7421e+11
0.06563,0.12292,2.6664e+0,3.2347e+11,4.1585e+11
0.06771,0.12292,2.5746e+0,2.6515e+11,4.5539e+11
0.06979,0.12292,2.4732e+0,2.4319e+11,4.2593e+11
0.07187,0.12292,2.3620e+0,3.0003e+11,4.5055e+11
0.07396,0.12292,2.2425e+0,3.2147e+11,3.8258e+11
0.07604,0.12292,2.1198e+0,2.5425e+11,3.3362e+11
0.07813,0.12292,1.9911e+0,2.4014e+11,3.4767e+11
0.08021,0.12292,1.8547e+0,2.3224e+11,3.3183e+11
0.08229,0.12292,1.7125e+0,1.9502e+11,3.5967e+11
0.08438,0.12292,1.5613e+0,1.8280e+11,3.8226e+11
0.08646,0.12292,1.3993e+0,1.7608e+11,3.7507e+11
0.08854,0.12292,1.2265e+0,1.3548e+11,3.2052e+11
0.09062,0.12292,1.0436e+0,3.7109e+10,3.3295e+11
0.09271,0.12292,8.4239e-1,2.8435e+9,3.1545e+11
0.09479,0.12292,6.2188e-1,7.8254e+8,2.8175e+11
0.09688,0.12292,3.8462e-1,3.8251e+8,2.5668e+11
0.09896,0.12292,1.3270e-1,8.6188e+7,2.4246e+11
0.00104,0.12708,4.2680e+0,4.7552e+10,9.7210e+9
0.00313,0.12708,4.2709e+0,6.6575e+10,2.0332e+11
0.00521,0.12708,4.2669e+0,8.4730e+10,1.1552e+11
0.00729,0.12708,4.2637e+0,9.4064e+10,4.7579e+10
0.00937,0.12708,4.2667e+0,9.1059e+10,2.5842e+11
0.01146,0.12708,4.2618e+0,9.0914e+10,4.1608e+11
0.01354,0.12708,4.2420e+0,1.1614e+11,3.2467e+11
0.01563,0.12708,4.2178e+0,1.7065e+11,4.7513e+11
0.01771,0.12708,4.1857e+0,2.0729e+11,5.2015e+11
0.01979,0.12708,4.1470e+0,2.1927e+11,6.2679e+11
0.02187,0.12708,4.0940e+0,2.1541e+11,3.9717e+11
0.02396,0.12708,4.0400e+0,1.8745e+11,3.1914e+11
0.02604,0.12708,3.9846e+0,2.2460e+11,3.0823e+11
0.02813,0.12708,3.9285e+0,2.3994e+11,2.7853e+11
0.03021,0.12708,3.8729e+0,2.6669e+11,1.8862e+11
0.03229,0.12708,3.8247e+0,2.8485e+11,2.8307e+11
0.03438,0.12708,3.7771e+0,2.6873e+11,3.5771e+11
0.03646,0.12708,3.7239e+0,3.0733e+11,3.8988e+11
0.03854,0.12708,3.6662e+0,3.2304e+11,4.3636e+11
0.04063,0.12708,3.6040e+0,3.2683e+11,3.8009e+11
0.04271,0.12708,3.5419e+0,3.2189e+11,3.6747e+11
0.04479,0.12708,3.4801e+0,3.1916e+11,4.0657e+11
0.04688,0.12708,3.4161e+0,3.0538e+11,5.1637e+11
0.04896,0.12708,3.3428e+0,2.7789e+11,4.3134e+11
0.05104,0.12708,3.2643e+0,3.5775e+11,3.6369e+11
0.05312,0.12708,3.1903e+0,3.2075e+11,4.1738e+11
0.05521,0.12708,3.1139e+0,3.0096e+11,4.2658e+11
0.05729,0.12708,3.0331e+0,2.9071e+11,4.7033e+11
0.05937,0.12708,2.9438e+0,3.4764e+11,3.9659e+11
0.06146,0.12708,2.8542e+0,3.3242e+11,3.4330e+11
0.06354,0.12708,2.7663e+0,2.8874e+11,3.8115e+11
0.06563,0.12708,2.6740e+0,3.2708e+11,3.4650e+11
0.06771,0.12708,2.5829e+0,2.7248e+11,4.2245e+11
0.06979,0.12708,2.4835e+0,2.4318e+11,4.1763e+11
0.07187,0.12708,2.3749e+0,2.9754e+11,4.3621e+11
0.07396,0.12708,2.2604e+0,3.1797e+11,4.7023e+11
0.07604,0.12708,2.1394e+0,2.4758e+11,4.4662e+11
0.07813,0.12708,2.0082e+0,2.4578e+11,4.4420e+11
0.08021,0.12708,1.8665e+0,2.2970e+11,3.4737e+11
0.08229,0.12708,1.7195e+0,2.0185e+11,3.3090e+11
0.08438,0.12708,1.5658e+0,1.8214e+11,3.2207e+11
0.08646,0.12708,1.4047e+0,1.7441e+11,3.7004e+11
0.08854,0.12708,1.2327e+0,1.3205e+11,3.3473e+11
0.09062,0.12708,1.0493e+0,3.6761e+10,3.2721e+11
0.09271,0.12708,8.4781e-1,2.7547e+9,3.2944e+11
0.09479,0.12708,6.2590e-1,6.1498e+8,2.9096e+11
0.09688,0.12708,3.8689e-1,2.4741e+8,2.6103e+11
0.09896,0.12708,1.3318e-1,5.2447e+7,2.3320e+11
0.00104,0.13125,4.2733e+0,3.8447e+10,0.0000e+0
0.00313,0.13125,4.2729e+0,6.3502e+10,0.0000e+0
0.00521,0.13125,4.2729e+0,8.4888e+10,0.0000e+0
0.00729,0.13125,4.2758e+0,8.2074e+10,2.5562e+10
0.00937,0.13125,4.2816e+0,8.0868e+10,3.6538e+11
0.01146,0.13125,4.2674e+0,9.0070e+10,2.7272e+11
0.01354,0.13125,4.2415e+0,1.1452e+11,2.9074e+11
0.01563,0.13125,4.2082e+0,1.7494e+11,2.8020e+11
0.01771,0.13125,4.1735e+0,2.0762e+11,3.2627e+11
0.01979,0.13125,4.1363e+0,2.1157e+11,3.5422e+11
0.02187,0.13125,4.0940e+0,2.1274e+11,3.6624e+11
0.02396,0.13125,4.0458e+0,1.8616e+11,3.0318e+11
0.02604,0.13125,3.9942e+0,2.2933e+11,2.8056e+11
0.02813,0.13125,3.9421e+0,2.5291e+11,2.8761e+11
0.03021,0.13125,3.8893e+0,2.5989e+11,2.4985e+11
0.03229,0.13125,3.8401e+0,2.8178e+11,3.4855e+11
0.03438,0.13125,3.7892e+0,2.5905e+11,3.1181e+11
0.03646,0.13125,3.7373e+0,3.0147e+11,4.5052e+11
0.03854,0.13125,3.6773e+0,3.2741e+11,3.8125e+11
0.04063,0.13125,3.6152e+0,3.1957e+11,3.5686e+11
0.04271,0.13125,3.5518e+0,3.3723e+11,3.5482e+11
0.04479,0.13125,3.4888e+0,3.2138e+11,4.0683e+11
0.04688,0.13125,3.4212e+0,3.0057e+11,3.4549e+11
0.04896,0.13125,3.3515e+0,2.7474e+11,3.6709e+11
0.05104,0.13125,3.2771e+0,3.4326e+11,3.9025e+11
0.05312,0.13125,3.2029e+0,3.1565e+11,4.4369e+11
0.05521,0.13125,3.1231e+0,3.0322e+11,3.8979e+11
0.05729,0.13125,3.0403e+0,2.9364e+11,3.7804e+11
0.05937,0.13125,2.9542e+0,3.5119e+11,4.2981e+11
0.06146,0.13125,2.8659e+0,3.4469e+11,4.0162e+11
0.06354,0.13125,2.7768e+0,2.9218e+11,3.8950e+11
0.06563,0.13125,2.6828e+0,3.2200e+11,3.3311e+11
0.06771,0.13125,2.5888e+0,2.7255e+11,3.6889e+11
0.06979,0.13125,2.4880e+0,2.4537e+11,3.4429e+11
0.07187,0.13125,2.3808e+0,2.9731e+11,3.7868e+11
0.07396,0.13125,2.2700e+0,3.1149e+11,4.7362e+11
0.07604,0.13125,2.1506e+0,2.5463e+11,4.6462e+11
0.07813,0.13125,2.0199e+0,2.4621e+11,4.5790e+11
0.08021,0.13125,1.8775e+0,2.3750e+11,3.7597e+11
0.08229,0.13125,1.7279e+0,2.1503e+11,3.3102e+11
0.08438,0.13125,1.5715e+0,1.9057e+11,3.0662e+11
0.08646,0.13125,1.4085e+0,1.8149e+11,3.2230e+11
0.08854,0.13125,1.2374e+0,1.3879e+11,3.5486e+11
0.09062,0.13125,1.0539e+0,3.8019e+10,3.4912e+11
0.09271,0.13125,8.5127e-1,2.9660e+9,3.4991e+11
0.09479,0.13125,6.2741e-1,6.6614e+8,2.8235e+11
0.09688,0.13125,3.8722e-1,2.5822e+8,2.4961e+11
0.09896,0.13125,1.3290e-1,3.5324e+7,2.1304e+11
0.00104,0.13542,4.2944e+0,3.9912e+10,0.0000e+0
0.00313,0.13542,4.2934e+0,5.9366e+10,1.0573e+10
0.00521,0.13542,4.2919e+0,8.6970e+10,1.0202e+11
0.00729,0.13542,4.2894e+0,8.7851e+10,6.8321e+10
0.00937,0.13542,4.2909e+0,8.3803e+10,3.6585e+11
0.01146,0.13542,4.2768e+0,1.0216e+11,6.2777e+11
0.01354,0.13542,4.2333e+0,1.2396e+11,2.1687e+11
0.01563,0.13542,4.1892e+0,1.7871e+11,1.4648e+11
0.01771,0.13542,4.1506e+0,2.1043e+11,1.3654e+11
0.01979,0.13542,4.1183e+0,2.0710e+11,1.9889e+11
0.02187,0.13542,4.0866e+0,2.1052e+11,3.4959e+11
0.02396,0.13542,4.0459e+0,1.8639e+11,2.0430e+11
0.02604,0.13542,4.0059e+0,2.3291e+11,3.0990e+11
0.02813,0.13542,3.9634e+0,2.5048e+11,4.8828e+11
0.03021,0.13542,3.9084e+0,2.7112e+11,3.1725e+11
0.03229,0.13542,3.8542e+0,2.8246e+11,2.8242e+11
0.03438,0.13542,3.8011e+0,2.5719e+11,2.4511e+11
0.03646,0.13542,3.7494e+0,3.0873e+11,3.9282e+11
0.03854,0.13542,3.6932e+0,3.4063e+11,4.5159e+11
0.04063,0.13542,3.6323e+0,3.2631e+11,4.3802e+11
0.04271,0.13542,3.5675e+0,3.3523e+11,4.1503e+11
0.04479,0.13542,3.5009e+0,3.2496e+11,3.9849e+11
0.04688,0.13542,3.4327e+0,3.0188e+11,3.8404e+11
0.04896,0.13542,3.3623e+0,2.7048e+11,4.0803e+11
0.05104,0.13542,3.2862e+0,3.3711e+11,4.0496e+11
0.05312,0.13542,3.2099e+0,3.1454e+11,4.2804e+11
0.05521,0.13542,3.1294e+0,3.0221e+11,3.9016e+11
0.05729,0.13542,3.0463e+0,2.9862e+11,3.6853e+11
