r_m,z_m,phi_V,ne_m3,ni_m3
0.04063,0.10625,3.3352e+0,2.5506e+11,3.2842e+11
0.04271,0.10625,3.2862e+0,2.5625e+11,3.8767e+11
0.04479,0.10625,3.2343e+0,2.6161e+11,3.9590e+11
0.04688,0.10625,3.1805e+0,2.4637e+11,5.5251e+11
0.04896,0.10625,3.1131e+0,2.4858e+11,4.3749e+11
0.05104,0.10625,3.0397e+0,2.6355e+11,2.8887e+11
0.05312,0.10625,2.9692e+0,2.5740e+11,3.6821e+11
0.05521,0.10625,2.8939e+0,2.6622e+11,3.7304e+11
0.05729,0.10625,2.8145e+0,2.5171e+11,3.1913e+11
0.05937,0.10625,2.7334e+0,2.3537e+11,2.8737e+11
0.06146,0.10625,2.6508e+0,2.5454e+11,3.1732e+11
0.06354,0.10625,2.5657e+0,2.7442e+11,3.8686e+11
0.06563,0.10625,2.4750e+0,2.7227e+11,3.4605e+11
0.06771,0.10625,2.3817e+0,2.6636e+11,3.8488e+11
0.06979,0.10625,2.2822e+0,2.6142e+11,3.3853e+11
0.07187,0.10625,2.1786e+0,2.6710e+11,3.5417e+11
0.07396,0.10625,2.0696e+0,2.6358e+11,3.6004e+11
0.07604,0.10625,1.9543e+0,2.5760e+11,3.2380e+11
0.07813,0.10625,1.8354e+0,2.4391e+11,3.1673e+11
0.08021,0.10625,1.7123e+0,2.2429e+11,3.6892e+11
0.08229,0.10625,1.5807e+0,2.0752e+11,3.5953e+11
0.08438,0.10625,1.4408e+0,1.8766e+11,3.2294e+11
0.08646,0.10625,1.2939e+0,1.8461e+11,3.1157e+11
0.08854,0.10625,1.1399e+0,1.1021e+11,3.1464e+11
0.09062,0.10625,9.7266e-1,4.3832e+10,3.2037e+11
0.09271,0.10625,7.8769e-1,9.1961e+9,3.2328e+11
0.09479,0.10625,5.8306e-1,3.1568e+9,2.8846e+11
0.09688,0.10625,3.6168e-1,1.3568e+9,2.6258e+11
0.09896,0.10625,1.2538e-1,2.5250e+8,2.5202e+11
0.00104,0.11042,3.8933e+0,4.4398e+10,0.0000e+0
0.00313,0.11042,3.8924e+0,4.1482e+10,0.0000e+0
0.00521,0.11042,3.8899e+0,5.2052e+10,0.0000e+0
0.00729,0.11042,3.8865e+0,5.3642e+10,3.8218e+9
0.00937,0.11042,3.8817e+0,7.3719e+10,1.6287e+11
0.01146,0.11042,3.8660e+0,1.0667e+11,8.6374e+10
0.01354,0.11042,3.8474e+0,1.2785e+11,1.1169e+11
0.01563,0.11042,3.8249e+0,9.9062e+10,9.2273e+10
0.01771,0.11042,3.7985e+0,1.2667e+11,7.3867e+10
0.01979,0.11042,3.7734e+0,1.7092e+11,1.1556e+11
0.02187,0.11042,3.7520e+0,1.8014e+11,2.9824e+11
0.02396,0.11042,3.7239e+0,1.9835e+11,3.3651e+11
0.02604,0.11042,3.6896e+0,2.2643e+11,4.4406e+11
0.02813,0.11042,3.6461e+0,2.6599e+11,3.9909e+11
0.03021,0.11042,3.6009e+0,2.5002e+11,3.5262e+11
0.03229,0.11042,3.5558e+0,2.4439e+11,3.3141e+11
0.03438,0.11042,3.5121e+0,2.3437e+11,4.4317e+11
0.03646,0.11042,3.4602e+0,2.5054e+11,3.5837e+11
0.03854,0.11042,3.4063e+0,2.7408e+11,3.1308e+11
0.04063,0.11042,3.3550e+0,2.5549e+11,3.4051e+11
0.04271,0.11042,3.3028e+0,2.5618e+11,4.2451e+11
0.04479,0.11042,3.2425e+0,2.7114e+11,3.2437e+11
0.04688,0.11042,3.1803e+0,2.5148e+11,2.7977e+11
0.04896,0.11042,3.1152e+0,2.5818e+11,2.8060e+11
0.05104,0.11042,3.0481e+0,2.6200e+11,2.9156e+11
0.05312,0.11042,2.9802e+0,2.5227e+11,3.5571e+11
0.05521,0.11042,2.9068e+0,2.7130e+11,3.8165e+11
0.05729,0.11042,2.8279e+0,2.6007e+11,3.3964e+11
0.05937,0.11042,2.7453e+0,2.4313e+11,2.9806e+11
0.06146,0.11042,2.6603e+0,2.5875e+11,3.0346e+11
0.06354,0.11042,2.5733e+0,2.7610e+11,3.8282e+11
0.06563,0.11042,2.4800e+0,2.7780e+11,3.2735e+11
0.06771,0.11042,2.3848e+0,2.7062e+11,3.2017e+11
0.06979,0.11042,2.2869e+0,2.6246e+11,3.3959e+11
0.07187,0.11042,2.1843e+0,2.6599e+11,3.5707e+11
0.07396,0.11042,2.0759e+0,2.7160e+11,3.8008e+11
0.07604,0.11042,1.9606e+0,2.5598e+11,3.4235e+11
0.07813,0.11042,1.8403e+0,2.3952e+11,3.3324e+11
0.08021,0.11042,1.7143e+0,2.1540e+11,3.2607e+11
0.08229,0.11042,1.5809e+0,2.1248e+11,2.7996e+11
0.08438,0.11042,1.4429e+0,1.8985e+11,2.8198e+11
0.08646,0.11042,1.2995e+0,1.7495e+11,3.3625e+11
0.08854,0.11042,1.1467e+0,1.1207e+11,3.6056e+11
0.09062,0.11042,9.7866e-1,4.2303e+10,3.3761e+11
0.09271,0.11042,7.9223e-1,9.0413e+9,3.3164e+11
0.09479,0.11042,5.8573e-1,3.3121e+9,2.7590e+11
0.09688,0.11042,3.6315e-1,1.4505e+9,2.5564e+11
0.09896,0.11042,1.2588e-1,3.2152e+8,2.5319e+11
0.00104,0.11458,3.9418e+0,6.9023e+10,1.4063e+10
0.00313,0.11458,3.9418e+0,5.1934e+10,1.6533e+10
0.00521,0.11458,3.9399e+0,5.0269e+10,5.9137e+10
0.00729,0.11458,3.9344e+0,6.0737e+10,6.9140e+10
0.00937,0.11458,3.9255e+0,7.9361e+10,1.6597e+11
0.01146,0.11458,3.9089e+0,1.0870e+11,1.6610e+11
0.01354,0.11458,3.8905e+0,1.2098e+11,3.0504e+11
0.01563,0.11458,3.8623e+0,1.0487e+11,1.6450e+11
0.01771,0.11458,3.8335e+0,1.2708e+11,1.4176e+11
0.01979,0.11458,3.8068e+0,1.6739e+11,1.8824e+11
0.02187,0.11458,3.7826e+0,1.8431e+11,3.9799e+11
0.02396,0.11458,3.7492e+0,2.0020e+11,4.8078e+11
0.02604,0.11458,3.7035e+0,2.1909e+11,3.5169e+11
0.02813,0.11458,3.6551e+0,2.6144e+11,3.1398e+11
0.03021,0.11458,3.6088e+0,2.5917e+11,3.4489e+11
0.03229,0.11458,3.5616e+0,2.5888e+11,2.5848e+11
0.03438,0.11458,3.5192e+0,2.4459e+11,3.9384e+11
0.03646,0.11458,3.4704e+0,2.5261e+11,3.8496e+11
0.03854,0.11458,3.4167e+0,2.7162e+11,3.2209e+11
0.04063,0.11458,3.3628e+0,2.5903e+11,2.8011e+11
0.04271,0.11458,3.3092e+0,2.5385e+11,3.0049e+11
0.04479,0.11458,3.2534e+0,2.7998e+11,3.6116e+11
0.04688,0.11458,3.1944e+0,2.6227e+11,4.0557e+11
0.04896,0.11458,3.1291e+0,2.7323e+11,3.8365e+11
0.05104,0.11458,3.0612e+0,2.7716e+11,3.6373e+11
0.05312,0.11458,2.9921e+0,2.6045e+11,3.8423e+11
0.05521,0.11458,2.9183e+0,2.8097e+11,3.5421e+11
0.05729,0.11458,2.8425e+0,2.7515e+11,3.8414e+11
0.05937,0.11458,2.7620e+0,2.4909e+11,3.9590e+11
0.06146,0.11458,2.6750e+0,2.5462e+11,3.6244e+11
0.06354,0.11458,2.5841e+0,2.7974e+11,3.8027e+11
0.06563,0.11458,2.4895e+0,2.7530e+11,3.2838e+11
0.06771,0.11458,2.3949e+0,2.6971e+11,3.5483e+11
0.06979,0.11458,2.2978e+0,2.6194e+11,3.6092e+11
0.07187,0.11458,2.1971e+0,2.6327e+11,4.2886e+11
0.07396,0.11458,2.0884e+0,2.6593e+11,4.1447e+11
0.07604,0.11458,1.9728e+0,2.5935e+11,3.8878e+11
0.07813,0.11458,1.8515e+0,2.3161e+11,3.5875e+11
0.08021,0.11458,1.7249e+0,2.0486e+11,3.4177e+11
0.08229,0.11458,1.5920e+0,2.1014e+11,3.6719e+11
0.08438,0.11458,1.4518e+0,2.0254e+11,3.3432e+11
0.08646,0.11458,1.3059e+0,1.8415e+11,3.4124e+11
0.08854,0.11458,1.1516e+0,1.1581e+11,3.5953e+11
0.09062,0.11458,9.8179e-1,4.2501e+10,3.1989e+11
0.09271,0.11458,7.9335e-1,8.7770e+9,2.9299e+11
0.09479,0.11458,5.8592e-1,3.2836e+9,2.4209e+11
0.09688,0.11458,3.6331e-1,1.5916e+9,2.4941e+11
0.09896,0.11458,1.2544e-1,4.2831e+8,2.2513e+11
0.00104,0.11875,4.0077e+0,9.6599e+10,1.7757e+11
0.00313,0.11875,4.0131e+0,5.5886e+10,4.5839e+11
0.00521,0.11875,4.0069e+0,4.1633e+10,2.7597e+11
0.00729,0.11875,4.0016e+0,5.8421e+10,4.6229e+11
0.00937,0.11875,3.9840e+0,8.0890e+10,4.7267e+11
0.01146,0.11875,3.9540e+0,1.2243e+11,2.3654e+11
0.01354,0.11875,3.9289e+0,1.2949e+11,3.5967e+11
0.01563,0.11875,3.8988e+0,1.1222e+11,2.7709e+11
0.01771,0.11875,3.8686e+0,1.2528e+11,3.4059e+11
0.01979,0.11875,3.8342e+0,1.6165e+11,3.9673e+11
0.02187,0.11875,3.7937e+0,1.7709e+11,3.2165e+11
0.02396,0.11875,3.7494e+0,2.1315e+11,2.8290e+11
0.02604,0.11875,3.7019e+0,2.2712e+11,2.4408e+11
0.02813,0.11875,3.6529e+0,2.4996e+11,1.7856e+11
0.03021,0.11875,3.6063e+0,2.4551e+11,2.0680e+11
0.03229,0.11875,3.5596e+0,2.5439e+11,1.7159e+11
0.03438,0.11875,3.5162e+0,2.4385e+11,2.1657e+11
0.03646,0.11875,3.4706e+0,2.5030e+11,2.2937e+11
0.03854,0.11875,3.4238e+0,2.6748e+11,3.0950e+11
0.04063,0.11875,3.3734e+0,2.6276e+11,2.8844e+11
0.04271,0.11875,3.3207e+0,2.6908e+11,3.4511e+11
0.04479,0.11875,3.2621e+0,2.7418e+11,3.3044e+11
0.04688,0.11875,3.1995e+0,2.5571e+11,3.4104e+11
0.04896,0.11875,3.1305e+0,2.7540e+11,2.4758e+11
0.05104,0.11875,3.0627e+0,2.7984e+11,2.6718e+11
0.05312,0.11875,2.9953e+0,2.6016e+11,2.7516e+11
0.05521,0.11875,2.9265e+0,2.8249e+11,3.6195e+11
0.05729,0.11875,2.8528e+0,2.7197e+11,4.1407e+11
0.05937,0.11875,2.7705e+0,2.4338e+11,3.4517e+11
0.06146,0.11875,2.6831e+0,2.5669e+11,3.6361e+11
0.06354,0.11875,2.5902e+0,2.8107e+11,3.3215e+11
0.06563,0.11875,2.4949e+0,2.7368e+11,2.8842e+11
0.06771,0.11875,2.3997e+0,2.7250e+11,3.0843e+11
0.06979,0.11875,2.3035e+0,2.6672e+11,3.6713e+11
0.07187,0.11875,2.2025e+0,2.5783e+11,3.9995e+11
0.07396,0.11875,2.0944e+0,2.5797e+11,3.8926e+11
0.07604,0.11875,1.9798e+0,2.6364e+11,4.0538e+11
0.07813,0.11875,1.8574e+0,2.3719e+11,3.2141e+11
0.08021,0.11875,1.7308e+0,2.1898e+11,3.4244e+11
0.08229,0.11875,1.5968e+0,2.1242e+11,3.2130e+11
0.08438,0.11875,1.4566e+0,2.0193e+11,3.1181e+11
0.08646,0.11875,1.3105e+0,1.8333e+11,3.1180e+11
0.08854,0.11875,1.1576e+0,1.1875e+11,3.7548e+11
0.09062,0.11875,9.8872e-1,4.5998e+10,3.7743e+11
0.09271,0.11875,7.9895e-1,9.0357e+9,3.1124e+11
0.09479,0.11875,5.9072e-1,3.2193e+9,2.7583e+11
0.09688,0.11875,3.6646e-1,1.6126e+9,2.6384e+11
0.09896,0.11875,1.2705e-1,3.8303e+8,2.5913e+11
0.00104,0.12292,4.0048e+0,4.5330e+10,3.6751e+8
0.00313,0.12292,4.0054e+0,3.9205e+10,5.1788e+9
0.00521,0.12292,4.0054e+0,4.1313e+10,4.2113e+10
0.00729,0.12292,4.0046e+0,5.5590e+10,2.6960e+11
0.00937,0.12292,3.9903e+0,8.0474e+10,3.0071e+11
0.01146,0.12292,3.9634e+0,1.2593e+11,2.0411e+11
0.01354,0.12292,3.9323e+0,1.3331e+11,1.5186e+11
0.01563,0.12292,3.9000e+0,1.0708e+11,1.0965e+11
0.01771,0.12292,3.8677e+0,1.2517e+11,2.3258e+11
0.01979,0.12292,3.8283e+0,1.6228e+11,1.6686e+11
0.02187,0.12292,3.7904e+0,1.7705e+11,1.7626e+11
0.02396,0.12292,3.7562e+0,1.9702e+11,3.4300e+11
0.02604,0.12292,3.7171e+0,2.1617e+11,3.2113e+11
0.02813,0.12292,3.6770e+0,2.4239e+11,4.3989e+11
0.03021,0.12292,3.6296e+0,2.5044e+11,3.1892e+11
0.03229,0.12292,3.5824e+0,2.5250e+11,2.3466e+11
0.03438,0.12292,3.5409e+0,2.4476e+11,3.8287e+11
0.03646,0.12292,3.4927e+0,2.4733e+11,3.0947e+11
0.03854,0.12292,3.4431e+0,2.6042e+11,2.8211e+11
0.04063,0.12292,3.3954e+0,2.5393e+11,3.8946e+11
0.04271,0.12292,3.3427e+0,2.5774e+11,4.7690e+11
0.04479,0.12292,3.2801e+0,2.7408e+11,3.8332e+11
0.04688,0.12292,3.2155e+0,2.6016e+11,3.8814e+11
0.04896,0.12292,3.1471e+0,2.7446e+11,3.5845e+11
0.05104,0.12292,3.0780e+0,2.8444e+11,3.3126e+11
0.05312,0.12292,3.0103e+0,2.6061e+11,3.5871e+11
0.05521,0.12292,2.9397e+0,2.8184e+11,4.1331e+11
0.05729,0.12292,2.8637e+0,2.7532e+11,4.3180e+11
0.05937,0.12292,2.7800e+0,2.5317e+11,3.5413e+11
0.06146,0.12292,2.6919e+0,2.6810e+11,3.3723e+11
0.06354,0.12292,2.6020e+0,2.8801e+11,4.1298e+11
0.06563,0.12292,2.5073e+0,2.8028e+11,3.9249e+11
0.06771,0.12292,2.4090e+0,2.7925e+11,3.5323e+11
0.06979,0.12292,2.3088e+0,2.6748e+11,3.5725e+11
0.07187,0.12292,2.2041e+0,2.6800e+11,3.0559e+11
0.07396,0.12292,2.0976e+0,2.7606e+11,3.6484e+11
0.07604,0.12292,1.9862e+0,2.6804e+11,4.1349e+11
0.07813,0.12292,1.8668e+0,2.3660e+11,3.7529e+11
0.08021,0.12292,1.7410e+0,2.1453e+11,3.9991e+11
0.08229,0.12292,1.6062e+0,2.1294e+11,3.6347e+11
0.08438,0.12292,1.4645e+0,1.9963e+11,3.3634e+11
0.08646,0.12292,1.3166e+0,1.8733e+11,3.3458e+11
0.08854,0.12292,1.1616e+0,1.2257e+11,3.7387e+11
0.09062,0.12292,9.9172e-1,4.6872e+10,3.7415e+11
0.09271,0.12292,8.0133e-1,9.8384e+9,3.0752e+11
0.09479,0.12292,5.9298e-1,3.5071e+9,2.9283e+11
0.09688,0.12292,3.6775e-1,1.7243e+9,2.7527e+11
0.09896,0.12292,1.2697e-1,4.4931e+8,2.3822e+11
0.00104,0.12708,4.0110e+0,3.8740e+10,0.0000e+0
0.00313,0.12708,4.0102e+0,3.4743e+10,0.0000e+0
0.00521,0.12708,4.0077e+0,4.2248e+10,1.8630e+8
0.00729,0.12708,4.0031e+0,5.0620e+10,1.7992e+10
0.00937,0.12708,3.9956e+0,7.9150e+10,7.9757e+10
0.01146,0.12708,3.9866e+0,1.2313e+11,5.3644e+11
0.01354,0.12708,3.9540e+0,1.2674e+11,2.9543e+11
0.01563,0.12708,3.9180e+0,1.0853e+11,2.6158e+11
0.01771,0.12708,3.8782e+0,1.2872e+11,2.8043e+11
0.01979,0.12708,3.8315e+0,1.6310e+11,1.7686e+11
0.02187,0.12708,3.7862e+0,1.7801e+11,4.7739e+10
0.02396,0.12708,3.7495e+0,1.9405e+11,1.1268e+11
0.02604,0.12708,3.7161e+0,2.1206e+11,2.1381e+11
0.02813,0.12708,3.6812e+0,2.4297e+11,2.9449e+11
0.03021,0.12708,3.6431e+0,2.4615e+11,3.3851e+11
0.03229,0.12708,3.6000e+0,2.5269e+11,2.3556e+11
0.03438,0.12708,3.5599e+0,2.4749e+11,3.6715e+11
0.03646,0.12708,3.5119e+0,2.5514e+11,3.4818e+11
0.03854,0.12708,3.4584e+0,2.7945e+11,3.0136e+11
0.04063,0.12708,3.4052e+0,2.4912e+11,3.5379e+11
0.04271,0.12708,3.3465e+0,2.6373e+11,3.4026e+11
0.04479,0.12708,3.2843e+0,2.7588e+11,3.6371e+11
0.04688,0.12708,3.2181e+0,2.5759e+11,2.8709e+11
0.04896,0.12708,3.1514e+0,2.5988e+11,2.8703e+11
0.05104,0.12708,3.0846e+0,2.7519e+11,3.3125e+11
0.05312,0.12708,3.0166e+0,2.5696e+11,3.6247e+11
0.05521,0.12708,2.9445e+0,2.7494e+11,3.9303e+11
0.05729,0.12708,2.8681e+0,2.6807e+11,3.9438e+11
0.05937,0.12708,2.7872e+0,2.5718e+11,4.4762e+11
0.06146,0.12708,2.6977e+0,2.7151e+11,3.5948e+11
0.06354,0.12708,2.6065e+0,2.8348e+11,3.9024e+11
0.06563,0.12708,2.5112e+0,2.8768e+11,3.4431e+11
0.06771,0.12708,2.4146e+0,2.7823e+11,3.3089e+11
0.06979,0.12708,2.3161e+0,2.6447e+11,3.5363e+11
0.07187,0.12708,2.2128e+0,2.7323e+11,3.5243e+11
0.07396,0.12708,2.1053e+0,2.7923e+11,3.7986e+11
0.07604,0.12708,1.9919e+0,2.7596e+11,3.9521e+11
0.07813,0.12708,1.8709e+0,2.3672e+11,3.4942e+11
0.08021,0.12708,1.7431e+0,2.2053e+11,3.2419e+11
0.08229,0.12708,1.6095e+0,2.2313e+11,3.6271e+11
0.08438,0.12708,1.4682e+0,2.0954e+11,3.3580e+11
0.08646,0.12708,1.3198e+0,1.8266e+11,3.4162e+11
0.08854,0.12708,1.1617e+0,1.3481e+11,3.3720e+11
0.09062,0.12708,9.9034e-1,4.6270e+10,3.2880e+11
0.09271,0.12708,7.9997e-1,9.5836e+9,2.9371e+11
0.09479,0.12708,5.9097e-1,3.7657e+9,2.6497e+11
0.09688,0.12708,3.6531e-1,1.7405e+9,2.3225e+11
0.09896,0.12708,1.2570e-1,4.4828e+8,2.1158e+11
0.00104,0.13125,4.0364e+0,2.9393e+10,0.0000e+0
0.00313,0.13125,4.0367e+0,3.6184e+10,1.5867e+9
0.00521,0.13125,4.0369e+0,4.7748e+10,8.4061e+10
0.00729,0.13125,4.0305e+0,5.7422e+10,1.5435e+11
0.00937,0.13125,4.0144e+0,8.1401e+10,1.7611e+11
0.01146,0.13125,3.9895e+0,1.1655e+11,2.0197e+11
0.01354,0.13125,3.9571e+0,1.2761e+11,1.6162e+11
0.01563,0.13125,3.9232e+0,1.1405e+11,1.3554e+11
0.01771,0.13125,3.8887e+0,1.2621e+11,2.7073e+11
0.01979,0.13125,3.8444e+0,1.6782e+11,1.3806e+11
0.02187,0.13125,3.8038e+0,1.8299e+11,1.6016e+11
0.02396,0.13125,3.7678e+0,1.9587e+11,2.4410e+11
0.02604,0.13125,3.7311e+0,2.0595e+11,2.7072e+11
0.02813,0.13125,3.6929e+0,2.4878e+11,2.4360e+11
0.03021,0.13125,3.6586e+0,2.5061e+11,3.5944e+11
0.03229,0.13125,3.6217e+0,2.6083e+11,3.6767e+11
0.03438,0.13125,3.5840e+0,2.5039e+11,5.0430e+11
0.03646,0.13125,3.5353e+0,2.5488e+11,4.9264e+11
0.03854,0.13125,3.4768e+0,2.7801e+11,3.8971e+11
0.04063,0.13125,3.4161e+0,2.5377e+11,3.3877e+11
0.04271,0.13125,3.3517e+0,2.7889e+11,2.7084e+11
0.04479,0.13125,3.2885e+0,2.8341e+11,2.7407e+11
0.04688,0.13125,3.2259e+0,2.5828e+11,3.3103e+11
0.04896,0.13125,3.1586e+0,2.5553e+11,3.0153e+11
0.05104,0.13125,3.0895e+0,2.7227e+11,3.4620e+11
0.05312,0.13125,3.0167e+0,2.5589e+11,2.9893e+11
0.05521,0.13125,2.9414e+0,2.7721e+11,3.3739e+11
0.05729,0.13125,2.8618e+0,2.6926e+11,2.8062e+11
0.05937,0.13125,2.7809e+0,2.4596e+11,3.0252e+11
0.06146,0.13125,2.6951e+0,2.6359e+11,3.2094e+11
0.06354,0.13125,2.6056e+0,2.8871e+11,3.2243e+11
0.06563,0.13125,2.5153e+0,2.9060e+11,3.5750e+11
0.06771,0.13125,2.4231e+0,2.8375e+11,3.9271e+11
0.06979,0.13125,2.3264e+0,2.7951e+11,3.8408e+11
0.07187,0.13125,2.2258e+0,2.7259e+11,4.3510e+11
0.07396,0.13125,2.1175e+0,2.6593e+11,4.1013e+11
0.07604,0.13125,2.0029e+0,2.6395e+11,4.3008e+11
0.07813,0.13125,1.8805e+0,2.4257e+11,4.2264e+11
0.08021,0.13125,1.7492e+0,2.2293e+11,3.2286e+11
0.08229,0.13125,1.6142e+0,2.1854e+11,3.3483e+11
0.08438,0.13125,1.4742e+0,2.0720e+11,3.6165e+11
0.08646,0.13125,1.3271e+0,1.8103e+11,4.3026e+11
0.08854,0.13125,1.1668e+0,1.2908e+11,3.7458e+11
0.09062,0.13125,9.9275e-1,4.4269e+10,3.2208e+11
0.09271,0.13125,8.0185e-1,9.2314e+9,3.1274e+11
0.09479,0.13125,5.9260e-1,3.7046e+9,2.9292e+11
0.09688,0.13125,3.6629e-1,1.5869e+9,2.4937e+11
0.09896,0.13125,1.2592e-1,4.1492e+8,2.1308e+11
0.00104,0.13542,4.0681e+0,2.8117e+10,0.0000e+0
0.00313,0.13542,4.0741e+0,3.8465e+10,4.2163e+10
0.00521,0.13542,4.0864e+0,4.5804e+10,5.3127e+11
0.00729,0.13542,4.0789e+0,5.1941e+10,5.3027e+11
0.00937,0.13542,4.0569e+0,8.1715e+10,5.9227e+11
0.01146,0.13542,4.0163e+0,1.1294e+11,2.8195e+11
0.01354,0.13542,3.9760e+0,1.2479e+11,1.2418e+11
0.01563,0.13542,3.9428e+0,1.2622e+11,1.6392e+11
0.01771,0.13542,3.9112e+0,1.2834e+11,3.3494e+11
0.01979,0.13542,3.8694e+0,1.6823e+11,2.7817e+11
0.02187,0.13542,3.8253e+0,1.9162e+11,1.8403e+11
0.02396,0.13542,3.7863e+0,1.9742e+11,2.7747e+11
0.02604,0.13542,3.7440e+0,2.0537e+11,2.2435e+11
0.02813,0.13542,3.7008e+0,2.4934e+11,1.9475e+11
0.03021,0.13542,3.6606e+0,2.5044e+11,1.8142e+11
0.03229,0.13542,3.6228e+0,2.6464e+11,2.6986e+11
0.03438,0.13542,3.5826e+0,2.5515e+11,3.2690e+11
0.03646,0.13542,3.5351e+0,2.6174e+11,3.1803e+11
0.03854,0.13542,3.4824e+0,2.8008e+11,3.2268e+11
0.04063,0.13542,3.4275e+0,2.5831e+11,3.6372e+11
0.04271,0.13542,3.3672e+0,2.7194e+11,3.4172e+11
0.04479,0.13542,3.3050e+0,2.7922e+11,3.5725e+11
0.04688,0.13542,3.2411e+0,2.5629e+11,4.2020e+11
0.04896,0.13542,3.1701e+0,2.6097e+11,3.3889e+11
0.05104,0.13542,3.0974e+0,2.7345e+11,3.1131e+11
0.05312,0.13542,3.0250e+0,2.6818e+11,3.6755e+11
0.05521,0.13542,2.9482e+0,2.8165e+11,3.6898e+11
0.05729,0.13542,2.8685e+0,2.7301e+11,3.3384e+11
0.05937,0.13542,2.7883e+0,2.4660e+11,3.9760e+11
0.06146,0.13542,2.7013e+0,2.5392e+11,3.8012e+11
0.06354,0.13542,2.6091e+0,2.7850e+11,3.0887e+11
0.06563,0.13542,2.5179e+0,2.8193e+11,3.1354e+11
0.06771,0.13542,2.4265e+0,2.8045e+11,3.6189e+11
0.06979,0.13542,2.3314e+0,2.7285e+11,3.8176e+11
0.07187,0.13542,2.2307e+0,2.7115e+11,4.1637e+11
0.07396,0.13542,2.1219e+0,2.6676e+11,3.8208e+11
0.07604,0.13542,2.0062e+0,2.6166e+11,3.7797e+11
0.07813,0.13542,1.8824e+0,2.4780e+11,3.3152e+11
0.08021,0.13542,1.7524e+0,2.1928e+11,3.0566e+11
0.08229,0.13542,1.6168e+0,2.1410e+11,3.2721e+11
0.08438,0.13542,1.4739e+0,2.0954e+11,3.1468e+11
0.08646,0.13542,1.3240e+0,1.8166e+11,3.0696e+11
0.08854,0.13542,1.1654e+0,1.2792e+11,3.4758e+11
0.09062,0.13542,9.9210e-1,4.5200e+10,3.3201e+11
0.09271,0.13542,7.9974e-1,9.3922e+9,2.6498e+11
0.09479,0.13542,5.9074e-1,3.5173e+9,2.5817e+11
0.09688,0.13542,3.6576e-1,1.5195e+9,2.4877e+11
0.09896,0.13542,1.2596e-1,4.2018e+8,2.1831e+11
0.00104,0.13958,4.0611e+0,2.7754e+10,0.0000e+0
0.00313,0.13958,4.0605e+0,3.5206e+10,3.2497e+9
0.00521,0.13958,4.0586e+0,4.1145e+10,1.9567e+10
0.00729,0.13958,4.0522e+0,5.0432e+10,5.2017e+10
0.00937,0.13958,4.0406e+0,8.5075e+10,1.8967e+11
0.01146,0.13958,4.0191e+0,1.2864e+11,2.9228e+11
0.01354,0.13958,3.9887e+0,1.3589e+11,1.7919e+11
0.01563,0.13958,3.9613e+0,1.2194e+11,2.8920e+11
0.01771,0.13958,3.9274e+0,1.3158e+11,2.7863e+11
0.01979,0.13958,3.8869e+0,1.8656e+11,2.6700e+11
0.02187,0.13958,3.8446e+0,2.1084e+11,1.9797e+11
0.02396,0.13958,3.8069e+0,2.0370e+11,2.5162e+11
0.02604,0.13958,3.7683e+0,2.0096e+11,2.8235e+11
0.02813,0.13958,3.7263e+0,2.4377e+11,2.7860e+11
0.03021,0.13958,3.6848e+0,2.5557e+11,2.9292e+11
0.03229,0.13958,3.6426e+0,2.6165e+11,3.0771e+11
0.03438,0.13958,3.5982e+0,2.5570e+11,3.3399e+11
0.03646,0.13958,3.5495e+0,2.5991e+11,3.5801e+11
0.03854,0.13958,3.4954e+0,2.7553e+11,3.2515e+11
0.04063,0.13958,3.4391e+0,2.4993e+11,3.0569e+11
0.04271,0.13958,3.3804e+0,2.8319e+11,4.1804e+11
0.04479,0.13958,3.3152e+0,2.8718e+11,3.9324e+11
0.04688,0.13958,3.2458e+0,2.5761e+11,2.9071e+11
0.04896,0.13958,3.1757e+0,2.6335e+11,3.0294e+11
0.05104,0.13958,3.1041e+0,2.9255e+11,3.2535e+11
0.05312,0.13958,3.0313e+0,2.7797e+11,3.9458e+11
0.05521,0.13958,2.9513e+0,2.9500e+11,3.2544e+11
0.05729,0.13958,2.8696e+0,2.7666e+11,2.8641e+11
0.05937,0.13958,2.7876e+0,2.4109e+11,3.1834e+11
0.06146,0.13958,2.7004e+0,2.5811e+11,3.0104e+11
0.06354,0.13958,2.6113e+0,2.7444e+11,3.0490e+11
0.06563,0.13958,2.5224e+0,2.8158e+11,3.5795e+11
0.06771,0.13958,2.4314e+0,2.8630e+11,4.1229e+11
0.06979,0.13958,2.3357e+0,2.6588e+11,4.0669e+11
0.07187,0.13958,2.2347e+0,2.6486e+11,3.8956e+11
0.07396,0.13958,2.1302e+0,2.7102e+11,4.6209e+11
0.07604,0.13958,2.0187e+0,2.6416e+11,5.1709e+11
0.07813,0.13958,1.8958e+0,2.4204e+11,4.4250e+11
0.08021,0.13958,1.7653e+0,2.1460e+11,4.1293e+11
0.08229,0.13958,1.6269e+0,2.1757e+11,3.7568e+11
0.08438,0.13958,1.4828e+0,2.1309e+11,3.9101e+11
0.08646,0.13958,1.3316e+0,1.7860e+11,4.0561e+11
0.08854,0.13958,1.1691e+0,1.2749e+11,3.5283e+11
0.09062,0.13958,9.9448e-1,4.7539e+10,3.4004e+11
0.09271,0.13958,8.0195e-1,9.3298e+9,2.9542e+11
0.09479,0.13958,5.9187e-1,3.1872e+9,2.5262e+11
